year,n small,n medium,n large
2000,8038,4390,978
2001,7962,4415,1029
2002,7965,4432,1009
2003,7899,4460,1047
2004,7810,4487,1109
2005,7726,4514,1166
2006,7671,4530,1205
2007,7588,4557,1261
2008,7511,4553,1342
2009,7431,4595,1380
2010,7428,4597,1381
2011,7363,4600,1443
2012,7293,4602,1511
