year,n cattle,n beef,n dairy
2000,1851722,872333,562762
2001,1886978,896973,573378
2002,1881090,902044,562419
2003,1907735,927256,563852
2004,1944158,953252,574279
2005,1981800,980067,585106
2006,2009429,1007691,585111
2007,2048891,1036296,595968
2008,2089548,1065839,607082
2009,2119609,1095820,607162
2010,2120833,1096919,607287
2011,2161687,1126778,618282
2012,2202681,1157155,628899
