year,n small,n medium,n large
2000,8028,4394,984
2001,7857,4455,1094
2002,7844,4480,1082
2003,7722,4520,1164
2004,7567,4545,1294
2005,7431,4546,1429
2006,7322,4553,1531
2007,7159,4560,1687
2008,7001,4568,1837
2009,6897,4567,1942
2010,6881,4564,1961
2011,6731,4514,2161
2012,6611,4461,2334
