year,n cattle,n beef,n dairy
2000,1692633,774406,503483
2001,1594147,709458,471041
2002,1489086,650056,426092
2003,1433290,618812,402048
2004,1397488,596768,388659
2005,1372022,580822,379432
2006,1342772,567101,364193
2007,1323462,555541,356691
2008,1302043,544089,346988
2009,1279866,535091,334032
2010,1242198,511966,319757
2011,1227360,503511,313582
2012,1219456,499792,309527
