year,n cattle,n beef,n dairy
2000,1682875,767172,501110
2001,1578340,698226,466719
2002,1468946,636091,420227
2003,1410364,603235,395048
2004,1373394,580258,381441
2005,1345951,563633,370937
2006,1314100,549234,353808
2007,1293252,536610,345877
2008,1269253,523988,334813
2009,1243453,514094,319179
2010,1187046,481047,296154
2011,1170908,471874,289429
2012,1166163,470466,286224
