year,n small,n medium,n large
2000,8015,4403,988
2001,7954,4419,1033
2002,7949,4441,1016
2003,7897,4452,1057
2004,7829,4470,1107
2005,7761,4481,1164
2006,7708,4485,1213
2007,7646,4477,1283
2008,7596,4454,1356
2009,7541,4465,1400
2010,7522,4466,1418
2011,7465,4448,1493
2012,7417,4428,1561
