year,n cattle,n beef,n dairy
2000,1860930,879629,564674
2001,1885203,895686,572890
2002,1878288,897907,563754
2003,1895614,914086,564901
2004,1921581,931615,573339
2005,1947925,949296,582002
2006,1965996,967444,581925
2007,1993187,985985,590575
2008,2020062,1004553,598882
2009,2039662,1023553,599482
2010,2041327,1024447,600253
2011,2068321,1043181,608513
2012,2095536,1062645,616264
