year,n small,n medium,n large
2000,8181,4320,905
2001,8263,4232,911
2002,8367,4154,885
2003,8391,4110,905
2004,8416,4050,940
2005,8416,4018,972
2006,8433,4004,969
2007,8460,3946,1000
2008,8473,3897,1036
2009,8515,3841,1050
2010,8576,3789,1041
2011,8621,3723,1062
2012,8652,3668,1086
