year,n small,n medium,n large
2000,8460,4167,779
2001,8869,3852,685
2002,9239,3576,591
2003,9472,3354,580
2004,9608,3194,604
2005,9696,3098,612
2006,9776,3016,614
2007,9876,2896,634
2008,9984,2779,643
2009,10093,2663,650
2010,10258,2557,591
2011,10340,2475,591
2012,10397,2399,610
