year,n small,n medium,n large
2000,8013,4402,991
2001,7955,4418,1033
2002,7954,4436,1016
2003,7906,4452,1048
2004,7843,4473,1090
2005,7786,4477,1143
2006,7739,4480,1187
2007,7693,4474,1239
2008,7653,4456,1297
2009,7607,4467,1332
2010,7594,4470,1342
2011,7565,4443,1398
2012,7515,4442,1449
