year,n small,n medium,n large
2000,8180,4317,909
2001,8266,4226,914
2002,8369,4150,887
2003,8394,4101,911
2004,8409,4054,943
2005,8412,4015,979
2006,8425,4005,976
2007,8453,3946,1007
2008,8468,3893,1045
2009,8509,3844,1053
2010,8571,3795,1040
2011,8606,3738,1062
2012,8636,3685,1085
