year,n cattle,n beef,n dairy
2000,1798398,844997,537399
2001,1785280,838436,531152
2002,1747004,825196,506306
2003,1742343,827091,499869
2004,1745467,830260,499943
2005,1748451,833134,500206
2006,1744823,835922,493930
2007,1748696,838555,495296
2008,1755887,843475,497664
2009,1751398,845144,491675
2010,1733115,832887,485811
2011,1732498,833219,485010
2012,1736045,836443,485436
