year,n cattle,n beef,n dairy
2000,1696568,776719,505097
2001,1600034,713449,472931
2002,1499067,656361,429760
2003,1445580,626347,406790
2004,1411983,605475,394417
2005,1387954,590725,385419
2006,1360324,578165,370631
2007,1341462,567018,363169
2008,1320342,555542,353798
2009,1296947,546166,340012
2010,1257059,522311,324255
2011,1242072,513849,317939
2012,1235785,511142,314472
