year,n cattle,n beef,n dairy
2000,1683049,767275,501178
2001,1578609,698408,466802
2002,1469417,636427,420358
2003,1411103,603681,395337
2004,1374387,580845,381843
2005,1347224,564344,371495
2006,1315575,549942,354572
2007,1295038,537452,346818
2008,1271036,524901,335680
2009,1245624,515353,320083
2010,1189866,482811,297196
2011,1174097,473918,290556
2012,1169767,472604,287674
