year,n small,n medium,n large
2000,8187,4318,901
2001,8275,4223,908
2002,8395,4144,867
2003,8421,4090,895
2004,8440,4043,923
2005,8442,4009,955
2006,8463,3981,962
2007,8488,3915,1003
2008,8495,3860,1051
2009,8547,3792,1067
2010,8620,3731,1055
2011,8661,3669,1076
2012,8693,3595,1118
