year,n small,n medium,n large
2000,8430,4182,794
2001,8811,3884,711
2002,9139,3642,625
2003,9358,3439,609
2004,9483,3299,624
2005,9561,3211,634
2006,9647,3119,640
2007,9736,3015,655
2008,9848,2893,665
2009,9942,2799,665
2010,10076,2703,627
2011,10159,2618,629
2012,10212,2551,643
