year,n small,n medium,n large
2000,8195,4310,901
2001,8279,4219,908
2002,8399,4142,865
2003,8427,4094,885
2004,8445,4057,904
2005,8457,4019,930
2006,8476,3997,933
2007,8503,3931,972
2008,8514,3886,1006
2009,8547,3846,1013
2010,8610,3797,999
2011,8633,3768,1005
2012,8673,3700,1033
