year,n small,n medium,n large
2000,8015,4401,990
2001,7957,4420,1029
2002,7953,4440,1013
2003,7906,4449,1051
2004,7846,4470,1090
2005,7789,4470,1147
2006,7744,4483,1179
2007,7687,4480,1239
2008,7648,4460,1298
2009,7601,4473,1332
2010,7586,4477,1343
2011,7540,4461,1405
2012,7497,4458,1451
