year,n small,n medium,n large
2000,8022,4399,985
2001,7966,4416,1024
2002,7968,4431,1007
2003,7925,4441,1040
2004,7868,4457,1081
2005,7818,4469,1119
2006,7781,4475,1150
2007,7733,4475,1198
2008,7691,4460,1255
2009,7646,4473,1287
2010,7633,4481,1292
2011,7589,4473,1344
2012,7545,4474,1387
