year,n small,n medium,n large
2000,8015,4403,988
2001,7953,4421,1032
2002,7951,4437,1018
2003,7903,4443,1060
2004,7833,4460,1113
2005,7765,4475,1166
2006,7711,4484,1211
2007,7652,4485,1269
2008,7602,4463,1341
2009,7540,4484,1382
2010,7523,4487,1396
2011,7474,4458,1474
2012,7412,4441,1553
