year,n cattle,n beef,n dairy
2000,1860867,879639,564601
2001,1885184,895682,572875
2002,1878266,897940,563699
2003,1895630,914163,564840
2004,1921436,931624,573185
2005,1947690,949282,581781
2006,1965725,967452,581646
2007,1992788,985916,590245
2008,2019495,1004458,598410
2009,2039214,1023597,598990
2010,2040898,1024522,599749
2011,2068235,1043501,608107
2012,2095948,1063247,616074
