year,n cattle,n beef,n dairy
2000,1802822,847716,539092
2001,1790951,841884,533364
2002,1762228,830064,516650
2003,1759488,832983,511107
2004,1764223,837216,511727
2005,1769093,841333,512635
2006,1767190,845387,506821
2007,1772219,848886,508487
2008,1781072,854963,511368
2009,1777772,858177,505014
2010,1760906,847520,498960
2011,1760936,848338,498335
2012,1765984,852759,499071
