year,n small,n medium,n large
2000,8042,4386,978
2001,7960,4417,1029
2002,7961,4435,1010
2003,7900,4458,1048
2004,7809,4489,1108
2005,7723,4516,1167
2006,7663,4539,1204
2007,7586,4554,1266
2008,7516,4549,1341
2009,7438,4590,1378
2010,7434,4592,1380
2011,7365,4600,1441
2012,7298,4585,1523
