year,n cattle,n beef,n dairy
2000,1798343,844805,537555
2001,1786686,839263,531768
2002,1749276,826920,506902
2003,1747016,830711,500973
2004,1753301,836140,501953
2005,1759811,841508,503258
2006,1759100,846955,497254
2007,1766074,851891,499447
2008,1777094,859591,502897
2009,1774331,864033,495882
2010,1753924,850910,488791
2011,1755529,853110,488390
2012,1763995,860386,489704
