year,n cattle,n beef,n dairy
2000,1696960,776924,505287
2001,1600271,713406,473221
2002,1499486,656500,430040
2003,1445571,626196,406936
2004,1410952,604631,394255
2005,1386539,589405,385364
2006,1358457,576440,370546
2007,1339190,564926,363064
2008,1319152,553893,354337
2009,1295516,544234,340596
2010,1256238,520727,325090
2011,1241969,512826,318910
2012,1237366,511361,315877
