year,n small,n medium,n large
2000,8033,4390,983
2001,7850,4453,1103
2002,7834,4479,1093
2003,7696,4523,1187
2004,7526,4540,1340
2005,7364,4544,1498
2006,7230,4565,1611
2007,7046,4566,1794
2008,6877,4555,1974
2009,6761,4541,2104
2010,6727,4525,2154
2011,6528,4444,2434
2012,6352,4359,2695
