year,n cattle,n beef,n dairy
2000,1860939,879700,564612
2001,1885181,895729,572825
2002,1878311,897960,563724
2003,1895390,913893,564870
2004,1920987,931177,573183
2005,1946828,948543,581658
2006,1964414,966290,581497
2007,1990966,984388,589951
2008,2017161,1002459,598075
2009,2036237,1020935,598675
2010,2037895,1021792,599476
2011,2064230,1039954,607649
2012,2090905,1058887,615391
