year,n cattle,n beef,n dairy
2000,1862502,880666,565209
2001,1890491,899289,574575
2002,1886811,904019,566165
2003,1908779,923480,568672
2004,1940213,944840,578746
2005,1973031,967020,589384
2006,1997884,990104,591153
2007,2033169,1014197,602345
2008,2068853,1038932,613294
2009,2095370,1064703,614040
2010,2101112,1069465,615020
2011,2140039,1096644,626768
2012,2181073,1125939,638507
