year,n small,n medium,n large
2000,8431,4183,792
2001,8815,3888,703
2002,9149,3639,618
2003,9366,3438,602
2004,9491,3295,620
2005,9579,3195,632
2006,9656,3116,634
2007,9744,3011,651
2008,9852,2892,662
2009,9949,2794,663
2010,10082,2697,627
2011,10157,2616,633
2012,10202,2558,646
