year,n cattle,n beef,n dairy
2000,1862725,880816,565282
2001,1890891,899619,574645
2002,1887608,904677,566304
2003,1909851,924375,568849
2004,1941613,945973,579013
2005,1974752,968413,589712
2006,2000092,991862,591603
2007,2035987,1016330,603030
2008,2072215,1041405,614183
2009,2099198,1067648,614923
2010,2105645,1073106,615912
2011,2145370,1100873,627870
2012,2187382,1130791,639964
