year,n cattle,n beef,n dairy
2000,1696433,776671,505015
2001,1599565,713174,472745
2002,1498493,656141,429402
2003,1445219,626242,406522
2004,1410812,604713,394012
2005,1386234,589260,385187
2006,1359021,576793,370735
2007,1340311,565612,363473
2008,1319801,554514,354348
2009,1297776,546097,340981
2010,1258289,522216,325655
2011,1242889,513563,319124
2012,1235607,510261,315269
