year,n small,n medium,n large
2000,8459,4167,780
2001,8866,3857,683
2002,9236,3579,591
2003,9470,3359,577
2004,9607,3201,598
2005,9698,3098,610
2006,9781,3010,615
2007,9876,2898,632
2008,9990,2772,644
2009,10094,2662,650
2010,10256,2558,592
2011,10340,2468,598
2012,10397,2390,619
