year,n small,n medium,n large
2000,8193,4314,899
2001,8277,4221,908
2002,8400,4142,864
2003,8429,4092,885
2004,8444,4059,903
2005,8455,4019,932
2006,8484,3982,940
2007,8507,3925,974
2008,8524,3877,1005
2009,8563,3826,1017
2010,8632,3768,1006
2011,8671,3723,1012
2012,8700,3666,1040
