year,n small,n medium,n large
2000,8033,4390,983
2001,7847,4458,1101
2002,7837,4480,1089
2003,7709,4510,1187
2004,7531,4530,1345
2005,7372,4534,1500
2006,7232,4572,1602
2007,7053,4567,1786
2008,6878,4551,1977
2009,6759,4532,2115
2010,6734,4531,2141
2011,6551,4461,2394
2012,6378,4384,2644
