year,n cattle,n beef,n dairy
2000,1683103,767344,501164
2001,1578760,698546,466817
2002,1469742,636611,420501
2003,1411517,603920,395514
2004,1374877,581164,382016
2005,1347744,564759,371600
2006,1316208,550564,354581
2007,1295751,538216,346766
2008,1272191,525887,335849
2009,1246931,516445,320298
2010,1191300,484141,297300
2011,1175490,475330,290537
2012,1171059,474509,287063
