year,n small,n medium,n large
2000,8014,4401,991
2001,7957,4419,1030
2002,7955,4435,1016
2003,7908,4444,1054
2004,7841,4470,1095
2005,7783,4470,1153
2006,7735,4477,1194
2007,7686,4471,1249
2008,7643,4454,1309
2009,7596,4467,1343
2010,7585,4473,1348
2011,7536,4463,1407
2012,7491,4452,1463
