year,n small,n medium,n large
2000,8194,4310,902
2001,8282,4213,911
2002,8404,4136,866
2003,8431,4090,885
2004,8443,4060,903
2005,8452,4024,930
2006,8478,3998,930
2007,8501,3941,964
2008,8520,3886,1000
2009,8561,3836,1009
2010,8626,3787,993
2011,8661,3738,1007
2012,8700,3673,1033
