year,n cattle,n beef,n dairy
2000,1864072,881926,565519
2001,1890132,899212,574293
2002,1886487,903735,566125
2003,1906394,921469,568298
2004,1934939,940732,577580
2005,1964170,960333,587210
2006,1985533,980392,588514
2007,2015845,1000904,598314
2008,2045816,1021530,607659
2009,2067461,1042552,608282
2010,2071839,1046130,609082
2011,2102277,1067093,618557
2012,2133722,1089338,627757
