year,n small,n medium,n large
2000,8031,4388,987
2001,7862,4452,1092
2002,7853,4465,1088
2003,7733,4503,1170
2004,7570,4541,1295
2005,7429,4541,1436
2006,7315,4557,1534
2007,7165,4540,1701
2008,7018,4528,1860
2009,6924,4508,1974
2010,6899,4504,2003
2011,6753,4458,2195
2012,6614,4416,2376
