year,n cattle,n beef,n dairy
2000,1858808,877594,564587
2001,1932245,921964,593654
2002,1934691,932977,585087
2003,1985911,980072,589212
2004,2066208,1029706,619875
2005,2151081,1082175,652279
2006,2210926,1137695,656604
2007,2304465,1196600,691238
2008,2403813,1259173,728013
2009,2469980,1325314,728039
2010,2489962,1345146,728189
2011,2600685,1416793,767265
2012,2717819,1492605,808305
