year,n cattle,n beef,n dairy
2000,1682845,767203,501049
2001,1578330,698313,466623
2002,1469195,636392,420177
2003,1411030,603787,395164
2004,1374402,581030,381679
2005,1347210,564545,371290
2006,1315603,550196,354359
2007,1295025,537710,346564
2008,1271391,525253,335702
2009,1246085,515744,320172
2010,1190573,483468,297267
2011,1174935,474661,290672
2012,1170272,473485,287320
