year,n cattle,n beef,n dairy
2000,1858446,877251,564568
2001,1931590,921333,593630
2002,1933933,932194,585112
2003,1985296,979347,589322
2004,2066133,1029132,620374
2005,2152405,1082117,653661
2006,2213765,1138523,658615
2007,2309379,1198142,694344
2008,2411130,1261512,732452
2009,2478175,1328532,732477
2010,2499135,1349392,732577
2011,2612324,1421955,772948
2012,2731790,1498765,815349
