year,n cattle,n beef,n dairy
2000,1860946,879713,564606
2001,1885192,895717,572848
2002,1878327,897961,563739
2003,1895384,913897,564860
2004,1921055,931202,573226
2005,1947016,948673,581716
2006,1964735,966567,581541
2007,1991443,984815,590001
2008,2017965,1003359,597979
2009,2037393,1022136,598630
2010,2039211,1023074,599510
2011,2066186,1041872,607687
2012,2093190,1061220,615343
