year,n cattle,n beef,n dairy
2000,1857289,876430,564232
2001,1937528,925218,595428
2002,1941509,938209,586418
2003,1999820,992069,590869
2004,2091901,1049684,625046
2005,2191371,1111880,662008
2006,2264244,1179293,667468
2007,2379270,1252673,708764
2008,2504964,1332885,753861
2009,2592490,1420407,753865
2010,2625709,1453622,753869
2011,2779426,1555030,805704
2012,2947840,1666725,861912
