year,n cattle,n beef,n dairy
2000,1857059,876281,564151
2001,1936876,924826,595171
2002,1940435,937464,586092
2003,1998090,990737,590474
2004,2089455,1047776,624508
2005,2188093,1109324,661290
2006,2260176,1175994,666703
2007,2373602,1248325,707458
2008,2497492,1327266,752030
2009,2583736,1413500,752040
2010,2615422,1445176,752050
2011,2766996,1544925,803402
2012,2933177,1654786,859198
