year,n small,n medium,n large
2000,8021,4400,985
2001,7967,4414,1025
2002,7971,4428,1007
2003,7931,4435,1040
2004,7871,4457,1078
2005,7815,4471,1120
2006,7778,4475,1153
2007,7728,4477,1201
2008,7693,4461,1252
2009,7642,4484,1280
2010,7634,4489,1283
2011,7599,4465,1342
2012,7558,4459,1389
