year,n small,n medium,n large
2000,8033,4389,984
2001,7851,4452,1103
2002,7840,4472,1094
2003,7708,4511,1187
2004,7530,4540,1336
2005,7364,4550,1492
2006,7238,4571,1597
2007,7064,4556,1786
2008,6898,4534,1974
2009,6756,4537,2113
2010,6730,4518,2158
2011,6529,4471,2406
2012,6346,4391,2669
