year,n small,n medium,n large
2000,8431,4177,798
2001,8802,3892,712
2002,9128,3656,622
2003,9346,3451,609
2004,9466,3316,624
2005,9555,3218,633
2006,9630,3142,634
2007,9725,3020,661
2008,9834,2897,675
2009,9929,2800,677
2010,10051,2721,634
2011,10123,2648,635
2012,10178,2585,643
