year,n small,n medium,n large
2000,8458,4169,779
2001,8865,3857,684
2002,9233,3584,589
2003,9468,3359,579
2004,9607,3194,605
2005,9700,3093,613
2006,9783,3008,615
2007,9880,2895,631
2008,9992,2768,646
2009,10099,2657,650
2010,10265,2553,588
2011,10345,2466,595
2012,10397,2397,612
