year,n small,n medium,n large
2000,8187,4314,905
2001,8276,4221,909
2002,8400,4136,870
2003,8427,4079,900
2004,8442,4035,929
2005,8442,4002,962
2006,8463,3975,968
2007,8487,3917,1002
2008,8495,3856,1055
2009,8546,3790,1070
2010,8624,3726,1056
2011,8665,3665,1076
2012,8704,3587,1115
