year,n cattle,n beef,n dairy
2000,1863942,881724,565591
2001,1889950,898992,574331
2002,1886144,903321,566196
2003,1906008,921015,568366
2004,1934368,940317,577424
2005,1963457,959970,586860
2006,1985059,980346,588086
2007,2015440,1001101,597712
2008,2045601,1022102,606872
2009,2067441,1043264,607550
2010,2072262,1047158,608477
2011,2102843,1068406,617810
2012,2134195,1090711,626857
