year,n small,n medium,n large
2000,8428,4184,794
2001,8810,3890,706
2002,9142,3647,617
2003,9359,3441,606
2004,9489,3293,624
2005,9567,3202,637
2006,9642,3128,636
2007,9735,3013,658
2008,9842,2894,670
2009,9942,2791,673
2010,10060,2711,635
2011,10129,2642,635
2012,10179,2576,651
