year,n small,n medium,n large
2000,8012,4404,990
2001,7955,4420,1031
2002,7953,4439,1014
2003,7907,4449,1050
2004,7842,4468,1096
2005,7789,4470,1147
2006,7746,4470,1190
2007,7689,4471,1246
2008,7644,4456,1306
2009,7596,4466,1344
2010,7585,4466,1355
2011,7548,4441,1417
2012,7502,4435,1469
