year,n cattle,n beef,n dairy
2000,1798461,844916,537564
2001,1786869,839453,531763
2002,1749676,827258,506966
2003,1747448,831085,501033
2004,1753785,836535,502044
2005,1760290,841884,503363
2006,1759678,847400,497389
2007,1766677,852377,499566
2008,1777671,860080,502987
2009,1775008,864489,496105
2010,1754731,851376,489134
2011,1756294,853414,488853
2012,1764657,860510,490243
