year,n small,n medium,n large
2000,8042,4384,980
2001,7961,4417,1028
2002,7962,4436,1008
2003,7900,4460,1046
2004,7814,4484,1108
2005,7727,4510,1169
2006,7667,4534,1205
2007,7593,4554,1259
2008,7515,4549,1342
2009,7439,4587,1380
2010,7432,4593,1381
2011,7371,4595,1440
2012,7300,4592,1514
