year,n cattle,n beef,n dairy
2000,1858687,877399,564661
2001,1932265,921874,593764
2002,1934685,932915,585143
2003,1985969,980224,589118
2004,2066463,1030278,619558
2005,2151715,1083187,651901
2006,2212145,1139297,656221
2007,2306323,1198997,690699
2008,2407172,1262996,727549
2009,2475181,1331007,727547
2010,2497028,1352769,727632
2011,2609389,1425978,766497
2012,2727872,1503509,807156
