year,n cattle,n beef,n dairy
2000,1858787,877580,564580
2001,1931816,921851,593338
2002,1934291,932896,584768
2003,1981944,976639,588678
2004,2061819,1026303,618889
2005,2145964,1078582,650755
2006,2205411,1133968,654816
2007,2298372,1192687,689058
2008,2397977,1255518,725555
2009,2463986,1321467,725615
2010,2485701,1343039,725758
2011,2594953,1413907,764142
2012,2709461,1488416,804141
