year,n cattle,n beef,n dairy
2000,1851725,872327,562771
2001,1887056,897031,573398
2002,1881086,902115,562344
2003,1907793,927356,563810
2004,1944305,953471,574207
2005,1982095,980344,585124
2006,2010026,1008269,585130
2007,2049650,1036889,596134
2008,2090705,1066648,607430
2009,2120946,1096886,607433
2010,2122219,1098008,607584
2011,2164103,1128515,618961
2012,2205759,1159414,629718
