year,n small,n medium,n large
2000,8441,4180,785
2001,8827,3881,698
2002,9165,3637,604
2003,9384,3433,589
2004,9507,3300,599
2005,9594,3201,611
2006,9674,3120,612
2007,9762,3012,632
2008,9880,2890,636
2009,9977,2795,634
2010,10089,2709,608
2011,10164,2630,612
2012,10221,2559,626
