year,n small,n medium,n large
2000,8026,4394,986
2001,7860,4451,1095
2002,7847,4475,1084
2003,7730,4512,1164
2004,7592,4524,1290
2005,7454,4527,1425
2006,7347,4532,1527
2007,7196,4535,1675
2008,7055,4535,1816
2009,6966,4520,1920
2010,6943,4518,1945
2011,6799,4468,2139
2012,6678,4439,2289
