year,n small,n medium,n large
2000,8431,4177,798
2001,8815,3878,713
2002,9149,3633,624
2003,9358,3439,609
2004,9483,3295,628
2005,9566,3200,640
2006,9644,3119,643
2007,9736,3005,665
2008,9843,2889,674
2009,9939,2792,675
2010,10067,2708,631
2011,10144,2631,631
2012,10191,2571,644
