year,n cattle,n beef,n dairy
2000,1857232,876287,564318
2001,1937525,925096,595545
2002,1941712,938106,586722
2003,2000336,992082,591370
2004,2093198,1050073,625936
2005,2193471,1112710,663245
2006,2267090,1180477,669097
2007,2382775,1254192,710700
2008,2508935,1334781,755872
2009,2597014,1422851,755881
2010,2630822,1456650,755890
2011,2785332,1558651,807916
2012,2954320,1670763,864275
