year,n cattle,n beef,n dairy
2000,1696725,776758,505225
2001,1600599,713619,473342
2002,1499905,656832,430148
2003,1445705,626474,406811
2004,1411494,605241,394188
2005,1387672,590401,385492
2006,1359675,577660,370528
2007,1341319,566692,363403
2008,1320983,555577,354462
2009,1297909,546660,340541
2010,1259157,523884,324835
2011,1244508,515842,318430
2012,1238998,513952,314922
