year,n small,n medium,n large
2000,8031,4391,984
2001,7849,4452,1105
2002,7837,4474,1095
2003,7707,4507,1192
2004,7521,4538,1347
2005,7365,4528,1513
2006,7230,4552,1624
2007,7061,4533,1812
2008,6879,4518,2009
2009,6757,4502,2147
2010,6731,4488,2187
2011,6535,4426,2445
2012,6350,4341,2715
